pid,pollutant,min,p10,p25,p50,p75,p90,max
687,TP,0,0.3,0.6,1.3,3,6,20
688,TP,0,0.3,0.6,1.3,3,6,20
689,TP,0,0.3,0.6,1.3,3,6,20
690,TP,0,0.3,0.6,1.3,3,6,20
691,TP,0,0.3,0.6,1.3,3,6,20
692,TP,0,0.3,0.6,1.3,3,6,20
693,TP,0,0.3,0.6,1.3,3,6,20
694,TP,0,0.3,0.6,1.3,3,6,20
695,TP,0,0.3,0.6,1.3,3,6,20
696,TP,0,0.3,0.6,1.3,3,6,20
697,TP,0,0.3,0.6,1.3,3,6,20
698,TP,0,0.3,0.6,1.3,3,6,20
699,TP,0,0.3,0.6,1.3,3,6,20
700,TP,0,0.3,0.6,1.3,3,6,20
701,TP,0,0.3,0.6,1.3,3,6,20
702,TP,0,0.3,0.6,1.3,3,6,20
703,TP,0,0.3,0.6,1.3,3,6,20
704,TP,0,0.3,0.6,1.3,3,6,20
705,TP,0,0.3,0.6,1.3,3,6,20
706,TP,0,0.3,0.6,1.3,3,6,20
707,TP,0,0.3,0.6,1.3,3,6,20
708,TP,0,0.3,0.6,1.3,3,6,20
709,TP,0,0.3,0.6,1.3,3,6,20
710,TP,0,0.3,0.6,1.3,3,6,20
711,TP,0,0.3,0.6,1.3,3,6,20
712,TP,0,0.3,0.6,1.3,3,6,20
713,TP,0,0.3,0.6,1.3,3,6,20
714,TP,0,0.3,0.6,1.3,3,6,20
715,TP,0,0.3,0.6,1.3,3,6,20
716,TP,0,0.3,0.6,1.3,3,6,20
717,TP,0,0.3,0.6,1.3,3,6,20
718,TP,0,0.3,0.6,1.3,3,6,20
719,TP,0,0.3,0.6,1.3,3,6,20
720,TP,0,0.3,0.6,1.3,3,6,20
721,TP,0,0.3,0.6,1.3,3,6,20
722,TP,0,0.3,0.6,1.3,3,6,20
723,TP,0,0.3,0.6,1.3,3,6,20
724,TP,0,0.3,0.6,1.3,3,6,20
725,TP,0,0.3,0.6,1.3,3,6,20
726,TP,0,0.3,0.6,1.3,3,6,20
727,TP,0,0.3,0.6,1.3,3,6,20
728,TP,0,0.3,0.6,1.3,3,6,20
729,TP,0,0.3,0.6,1.3,3,6,20
730,TP,0,0.3,0.6,1.3,3,6,20
731,TP,0,0.3,0.6,1.3,3,6,20
732,TP,0,0.3,0.6,1.3,3,6,20
733,TP,0,0.3,0.6,1.3,3,6,20
734,TP,0,0.3,0.6,1.3,3,6,20
735,TP,0,0.3,0.6,1.3,3,6,20
736,TP,0,0.3,0.6,1.3,3,6,20
737,TP,0,0.3,0.6,1.3,3,6,20
738,TP,0,0.3,0.6,1.3,3,6,20
739,TP,0,0.3,0.6,1.3,3,6,20
740,TP,0,0.3,0.6,1.3,3,6,20
741,TP,0,0.3,0.6,1.3,3,6,20
742,TP,0,0.3,0.6,1.3,3,6,20
743,TP,0,0.3,0.6,1.3,3,6,20
744,TP,0,0.3,0.6,1.3,3,6,20
745,TP,0,0.3,0.6,1.3,3,6,20
746,TP,0,0.3,0.6,1.3,3,6,20
747,TP,0,0.3,0.6,1.3,3,6,20
748,TP,0,0.3,0.6,1.3,3,6,20
749,TP,0,0.3,0.6,1.3,3,6,20
750,TP,0,0.3,0.6,1.3,3,6,20
751,TP,0,0.3,0.6,1.3,3,6,20
752,TP,0,0.3,0.6,1.3,3,6,20
753,TP,0,0.3,0.6,1.3,3,6,20
754,TP,0,0.3,0.6,1.3,3,6,20
755,TP,0,0.3,0.6,1.3,3,6,20
756,TP,0,0.3,0.6,1.3,3,6,20
757,TP,0,0.3,0.6,1.3,3,6,20
758,TP,0,0.3,0.6,1.3,3,6,20
759,TP,0,0.3,0.6,1.3,3,6,20
760,TP,0,0.3,0.6,1.3,3,6,20
761,TP,0,0.3,0.6,1.3,3,6,20
762,TP,0,0.3,0.6,1.3,3,6,20
763,TP,0,0.3,0.6,1.3,3,6,20
764,TP,0,0.3,0.6,1.3,3,6,20
765,TP,0,0.3,0.6,1.3,3,6,20
766,TP,0,0.3,0.6,1.3,3,6,20
767,TP,0,0.3,0.6,1.3,3,6,20
768,TP,0,0.3,0.6,1.3,3,6,20
769,TP,0,0.3,0.6,1.3,3,6,20
770,TP,0,0.3,0.6,1.3,3,6,20
771,TP,0,0.3,0.6,1.3,3,6,20
772,TP,0,0.3,0.6,1.3,3,6,20
773,TP,0,0.3,0.6,1.3,3,6,20
774,TP,0,0.3,0.6,1.3,3,6,20
775,TP,0,0.3,0.6,1.3,3,6,20
776,TP,0,0.3,0.6,1.3,3,6,20
777,TP,0,0.3,0.6,1.3,3,6,20
778,TP,0,0.3,0.6,1.3,3,6,20
779,TP,0,0.3,0.6,1.3,3,6,20
780,TP,0,0.3,0.6,1.3,3,6,20
781,TP,0,0.3,0.6,1.3,3,6,20
782,TP,0,0.3,0.6,1.3,3,6,20
783,TP,0,0.3,0.6,1.3,3,6,20
784,TP,0,0.3,0.6,1.3,3,6,20
785,TP,0,0.3,0.6,1.3,3,6,20
786,TP,0,0.3,0.6,1.3,3,6,20
787,TP,0,0.3,0.6,1.3,3,6,20
788,TP,0,0.3,0.6,1.3,3,6,20
789,TP,0,0.3,0.6,1.3,3,6,20
790,TP,0,0.3,0.6,1.3,3,6,20
791,TP,0,0.3,0.6,1.3,3,6,20
792,TP,0,0.3,0.6,1.3,3,6,20
793,TP,0,0.3,0.6,1.3,3,6,20
794,TP,0,0.3,0.6,1.3,3,6,20
795,TP,0,0.3,0.6,1.3,3,6,20
796,TP,0,0.3,0.6,1.3,3,6,20
797,TP,0,0.3,0.6,1.3,3,6,20
798,TP,0,0.3,0.6,1.3,3,6,20
799,TP,0,0.3,0.6,1.3,3,6,20
800,TP,0,0.3,0.6,1.3,3,6,20
801,TP,0,0.3,0.6,1.3,3,6,20
802,TP,0,0.3,0.6,1.3,3,6,20
803,TP,0,0.3,0.6,1.3,3,6,20
804,TP,0,0.3,0.6,1.3,3,6,20
805,TP,0,0.3,0.6,1.3,3,6,20
806,TP,0,0.3,0.6,1.3,3,6,20
807,TP,0,0.3,0.6,1.3,3,6,20
808,TP,0,0.3,0.6,1.3,3,6,20
809,TP,0,0.3,0.6,1.3,3,6,20
810,TP,0,0.3,0.6,1.3,3,6,20
811,TP,0,0.3,0.6,1.3,3,6,20
812,TP,0,0.3,0.6,1.3,3,6,20
813,TP,0,0.3,0.6,1.3,3,6,20
814,TP,0,0.3,0.6,1.3,3,6,20
815,TP,0,0.3,0.6,1.3,3,6,20
816,TP,0,0.3,0.6,1.3,3,6,20
817,TP,0,0.3,0.6,1.3,3,6,20
818,TP,0,0.3,0.6,1.3,3,6,20
819,TP,0,0.3,0.6,1.3,3,6,20
820,TP,0,0.3,0.6,1.3,3,6,20
821,TP,0,0.3,0.6,1.3,3,6,20
822,TP,0,0.3,0.6,1.3,3,6,20
823,TP,0,0.3,0.6,1.3,3,6,20
824,TP,0,0.3,0.6,1.3,3,6,20
825,TP,0,0.3,0.6,1.3,3,6,20
826,TP,0,0.3,0.6,1.3,3,6,20
827,TP,0,0.3,0.6,1.3,3,6,20
828,TP,0,0.3,0.6,1.3,3,6,20
829,TP,0,0.3,0.6,1.3,3,6,20
830,TP,0,0.3,0.6,1.3,3,6,20
831,TP,0,0.3,0.6,1.3,3,6,20
832,TP,0,0.3,0.6,1.3,3,6,20
833,TP,0,0.3,0.6,1.3,3,6,20
834,TP,0,0.3,0.6,1.3,3,6,20
835,TP,0,0.3,0.6,1.3,3,6,20
836,TP,0,0.3,0.6,1.3,3,6,20
837,TP,0,0.3,0.6,1.3,3,6,20
838,TP,0,0.3,0.6,1.3,3,6,20
839,TP,0,0.3,0.6,1.3,3,6,20
840,TP,0,0.3,0.6,1.3,3,6,20
841,TP,0,0.3,0.6,1.3,3,6,20
842,TP,0,0.3,0.6,1.3,3,6,20
843,TP,0,0.3,0.6,1.3,3,6,20
844,TP,0,0.3,0.6,1.3,3,6,20
845,TP,0,0.3,0.6,1.3,3,6,20
846,TP,0,0.3,0.6,1.3,3,6,20
847,TP,0,0.3,0.6,1.3,3,6,20
848,TP,0,0.3,0.6,1.3,3,6,20
849,TP,0,0.3,0.6,1.3,3,6,20
850,TP,0,0.3,0.6,1.3,3,6,20
851,TP,0,0.3,0.6,1.3,3,6,20
852,TP,0,0.3,0.6,1.3,3,6,20
853,TP,0,0.3,0.6,1.3,3,6,20
854,TP,0,0.3,0.6,1.3,3,6,20
855,TP,0,0.3,0.6,1.3,3,6,20
856,TP,0,0.3,0.6,1.3,3,6,20
857,TP,0,0.3,0.6,1.3,3,6,20
858,TP,0,0.3,0.6,1.3,3,6,20
859,TP,0,0.3,0.6,1.3,3,6,20
860,TP,0,0.3,0.6,1.3,3,6,20
861,TP,0,0.3,0.6,1.3,3,6,20
862,TP,0,0.3,0.6,1.3,3,6,20
863,TP,0,0.3,0.6,1.3,3,6,20
864,TP,0,0.3,0.6,1.3,3,6,20
865,TP,0,0.3,0.6,1.3,3,6,20
866,TP,0,0.3,0.6,1.3,3,6,20
867,TP,0,0.3,0.6,1.3,3,6,20
868,TP,0,0.3,0.6,1.3,3,6,20
869,TP,0,0.3,0.6,1.3,3,6,20
870,TP,0,0.3,0.6,1.3,3,6,20
871,TP,0,0.3,0.6,1.3,3,6,20
872,TP,0,0.3,0.6,1.3,3,6,20
873,TP,0,0.3,0.6,1.3,3,6,20
874,TP,0,0.3,0.6,1.3,3,6,20
875,TP,0,0.3,0.6,1.3,3,6,20
876,TP,0,0.3,0.6,1.3,3,6,20
877,TP,0,0.3,0.6,1.3,3,6,20
878,TP,0,0.3,0.6,1.3,3,6,20
879,TP,0,0.3,0.6,1.3,3,6,20
880,TP,0,0.3,0.6,1.3,3,6,20
881,TP,0,0.3,0.6,1.3,3,6,20
882,TP,0,0.3,0.6,1.3,3,6,20
883,TP,0,0.3,0.6,1.3,3,6,20
884,TP,0,0.3,0.6,1.3,3,6,20
885,TP,0,0.3,0.6,1.3,3,6,20
886,TP,0,0.3,0.6,1.3,3,6,20
887,TP,0,0.3,0.6,1.3,3,6,20
888,TP,0,0.3,0.6,1.3,3,6,20
889,TP,0,0.3,0.6,1.3,3,6,20
890,TP,0,0.3,0.6,1.3,3,6,20
891,TP,0,0.3,0.6,1.3,3,6,20
892,TP,0,0.3,0.6,1.3,3,6,20
893,TP,0,0.3,0.6,1.3,3,6,20
894,TP,0,0.3,0.6,1.3,3,6,20
895,TP,0,0.3,0.6,1.3,3,6,20
896,TP,0,0.3,0.6,1.3,3,6,20
897,TP,0,0.3,0.6,1.3,3,6,20
898,TP,0,0.3,0.6,1.3,3,6,20
899,TP,0,0.3,0.6,1.3,3,6,20
900,TP,0,0.3,0.6,1.3,3,6,20
901,TP,0,0.3,0.6,1.3,3,6,20
902,TP,0,0.3,0.6,1.3,3,6,20
903,TP,0,0.3,0.6,1.3,3,6,20
904,TP,0,0.3,0.6,1.3,3,6,20
905,TP,0,0.3,0.6,1.3,3,6,20
906,TP,0,0.3,0.6,1.3,3,6,20
907,TP,0,0.3,0.6,1.3,3,6,20
908,TP,0,0.3,0.6,1.3,3,6,20
909,TP,0,0.3,0.6,1.3,3,6,20
910,TP,0,0.3,0.6,1.3,3,6,20
911,TP,0,0.3,0.6,1.3,3,6,20
912,TP,0,0.3,0.6,1.3,3,6,20
913,TP,0,0.3,0.6,1.3,3,6,20
914,TP,0,0.3,0.6,1.3,3,6,20
915,TP,0,0.3,0.6,1.3,3,6,20
916,TP,0,0.3,0.6,1.3,3,6,20
917,TP,0,0.3,0.6,1.3,3,6,20
918,TP,0,0.3,0.6,1.3,3,6,20
919,TP,0,0.3,0.6,1.3,3,6,20
920,TP,0,0.3,0.6,1.3,3,6,20
921,TP,0,0.3,0.6,1.3,3,6,20
922,TP,0,0.3,0.6,1.3,3,6,20
923,TP,0,0.3,0.6,1.3,3,6,20
924,TP,0,0.3,0.6,1.3,3,6,20
925,TP,0,0.3,0.6,1.3,3,6,20
926,TP,0,0.3,0.6,1.3,3,6,20
927,TP,0,0.3,0.6,1.3,3,6,20
928,TP,0,0.3,0.6,1.3,3,6,20
929,TP,0,0.3,0.6,1.3,3,6,20
930,TP,0,0.3,0.6,1.3,3,6,20
931,TP,0,0.3,0.6,1.3,3,6,20
932,TP,0,0.3,0.6,1.3,3,6,20
933,TP,0,0.3,0.6,1.3,3,6,20
934,TP,0,0.3,0.6,1.3,3,6,20
935,TP,0,0.3,0.6,1.3,3,6,20
936,TP,0,0.3,0.6,1.3,3,6,20
937,TP,0,0.3,0.6,1.3,3,6,20
938,TP,0,0.3,0.6,1.3,3,6,20
939,TP,0,0.3,0.6,1.3,3,6,20
940,TP,0,0.3,0.6,1.3,3,6,20
941,TP,0,0.3,0.6,1.3,3,6,20
942,TP,0,0.3,0.6,1.3,3,6,20
943,TP,0,0.3,0.6,1.3,3,6,20
944,TP,0,0.3,0.6,1.3,3,6,20
945,TP,0,0.3,0.6,1.3,3,6,20
946,TP,0,0.3,0.6,1.3,3,6,20
947,TP,0,0.3,0.6,1.3,3,6,20
948,TP,0,0.3,0.6,1.3,3,6,20
949,TP,0,0.3,0.6,1.3,3,6,20
950,TP,0,0.3,0.6,1.3,3,6,20
951,TP,0,0.3,0.6,1.3,3,6,20
952,TP,0,0.3,0.6,1.3,3,6,20
953,TP,0,0.3,0.6,1.3,3,6,20
954,TP,0,0.3,0.6,1.3,3,6,20
955,TP,0,0.3,0.6,1.3,3,6,20
956,TP,0,0.3,0.6,1.3,3,6,20
957,TP,0,0.3,0.6,1.3,3,6,20
958,TP,0,0.3,0.6,1.3,3,6,20
959,TP,0,0.3,0.6,1.3,3,6,20
960,TP,0,0.3,0.6,1.3,3,6,20
961,TP,0,0.3,0.6,1.3,3,6,20
962,TP,0,0.3,0.6,1.3,3,6,20
963,TP,0,0.3,0.6,1.3,3,6,20
964,TP,0,0.3,0.6,1.3,3,6,20
965,TP,0,0.3,0.6,1.3,3,6,20
966,TP,0,0.3,0.6,1.3,3,6,20
967,TP,0,0.3,0.6,1.3,3,6,20
968,TP,0,0.3,0.6,1.3,3,6,20
969,TP,0,0.3,0.6,1.3,3,6,20
970,TP,0,0.3,0.6,1.3,3,6,20
971,TP,0,0.3,0.6,1.3,3,6,20
972,TP,0,0.3,0.6,1.3,3,6,20
973,TP,0,0.3,0.6,1.3,3,6,20
974,TP,0,0.3,0.6,1.3,3,6,20
975,TP,0,0.3,0.6,1.3,3,6,20
976,TP,0,0.3,0.6,1.3,3,6,20
977,TP,0,0.3,0.6,1.3,3,6,20
978,TP,0,0.3,0.6,1.3,3,6,20
979,TP,0,0.3,0.6,1.3,3,6,20
980,TP,0,0.3,0.6,1.3,3,6,20
981,TP,0,0.3,0.6,1.3,3,6,20
982,TP,0,0.3,0.6,1.3,3,6,20
983,TP,0,0.3,0.6,1.3,3,6,20
984,TP,0,0.3,0.6,1.3,3,6,20
985,TP,0,0.3,0.6,1.3,3,6,20
986,TP,0,0.3,0.6,1.3,3,6,20
987,TP,0,0.3,0.6,1.3,3,6,20
988,TP,0,0.3,0.6,1.3,3,6,20
989,TP,0,0.3,0.6,1.3,3,6,20
990,TP,0,0.3,0.6,1.3,3,6,20
991,TP,0,0.3,0.6,1.3,3,6,20
992,TP,0,0.3,0.6,1.3,3,6,20
993,TP,0,0.3,0.6,1.3,3,6,20
994,TP,0,0.3,0.6,1.3,3,6,20
995,TP,0,0.3,0.6,1.3,3,6,20
996,TP,0,0.3,0.6,1.3,3,6,20
997,TP,0,0.3,0.6,1.3,3,6,20
998,TP,0,0.3,0.6,1.3,3,6,20
999,TP,0,0.3,0.6,1.3,3,6,20
1000,TP,0,0.3,0.6,1.3,3,6,20
1001,TP,0,0.3,0.6,1.3,3,6,20
1002,TP,0,0.3,0.6,1.3,3,6,20
1003,TP,0,0.3,0.6,1.3,3,6,20
1004,TP,0,0.3,0.6,1.3,3,6,20
1005,TP,0,0.3,0.6,1.3,3,6,20
1006,TP,0,0.3,0.6,1.3,3,6,20
1007,TP,0,0.3,0.6,1.3,3,6,20
1008,TP,0,0.3,0.6,1.3,3,6,20
1009,TP,0,0.3,0.6,1.3,3,6,20
1010,TP,0,0.3,0.6,1.3,3,6,20
1011,TP,0,0.3,0.6,1.3,3,6,20
1012,TP,0,0.3,0.6,1.3,3,6,20
1013,TP,0,0.3,0.6,1.3,3,6,20
1014,TP,0,0.3,0.6,1.3,3,6,20
1015,TP,0,0.3,0.6,1.3,3,6,20
1016,TP,0,0.3,0.6,1.3,3,6,20
1017,TP,0,0.3,0.6,1.3,3,6,20
1018,TP,0,0.3,0.6,1.3,3,6,20
1019,TP,0,0.3,0.6,1.3,3,6,20
1020,TP,0,0.3,0.6,1.3,3,6,20
1021,TP,0,0.3,0.6,1.3,3,6,20
1022,TP,0,0.3,0.6,1.3,3,6,20
1023,TP,0,0.3,0.6,1.3,3,6,20
1024,TP,0,0.3,0.6,1.3,3,6,20
1025,TP,0,0.3,0.6,1.3,3,6,20
1026,TP,0,0.3,0.6,1.3,3,6,20
1027,TP,0,0.3,0.6,1.3,3,6,20
1028,TP,0,0.3,0.6,1.3,3,6,20
1029,TP,0,0.3,0.6,1.3,3,6,20
1030,TP,0,0.3,0.6,1.3,3,6,20
1031,TP,0,0.3,0.6,1.3,3,6,20
1032,TP,0,0.3,0.6,1.3,3,6,20
1033,TP,0,0.3,0.6,1.3,3,6,20
1034,TP,0,0.3,0.6,1.3,3,6,20
1035,TP,0,0.3,0.6,1.3,3,6,20
1036,TP,0,0.3,0.6,1.3,3,6,20
1037,TP,0,0.3,0.6,1.3,3,6,20
1038,TP,0,0.3,0.6,1.3,3,6,20
1039,TP,0,0.3,0.6,1.3,3,6,20
1040,TP,0,0.3,0.6,1.3,3,6,20
1041,TP,0,0.3,0.6,1.3,3,6,20
1042,TP,0,0.3,0.6,1.3,3,6,20
1043,TP,0,0.3,0.6,1.3,3,6,20
1044,TP,0,0.3,0.6,1.3,3,6,20
1045,TP,0,0.3,0.6,1.3,3,6,20
1046,TP,0,0.3,0.6,1.3,3,6,20
1047,TP,0,0.3,0.6,1.3,3,6,20
1048,TP,0,0.3,0.6,1.3,3,6,20
1049,TP,0,0.3,0.6,1.3,3,6,20
1050,TP,0,0.3,0.6,1.3,3,6,20
1051,TP,0,0.3,0.6,1.3,3,6,20
1052,TP,0,0.3,0.6,1.3,3,6,20
1053,TP,0,0.3,0.6,1.3,3,6,20
1054,TP,0,0.3,0.6,1.3,3,6,20
1055,TP,0,0.3,0.6,1.3,3,6,20
1056,TP,0,0.3,0.6,1.3,3,6,20
1057,TP,0,0.3,0.6,1.3,3,6,20
1058,TP,0,0.3,0.6,1.3,3,6,20
1059,TP,0,0.3,0.6,1.3,3,6,20
1060,TP,0,0.3,0.6,1.3,3,6,20
1061,TP,0,0.3,0.6,1.3,3,6,20
1062,TP,0,0.3,0.6,1.3,3,6,20
1063,TP,0,0.3,0.6,1.3,3,6,20
1064,TP,0,0.3,0.6,1.3,3,6,20
1065,TP,0,0.3,0.6,1.3,3,6,20
1066,TP,0,0.3,0.6,1.3,3,6,20
1067,TP,0,0.3,0.6,1.3,3,6,20
1068,TP,0,0.3,0.6,1.3,3,6,20
1069,TP,0,0.3,0.6,1.3,3,6,20
1070,TP,0,0.3,0.6,1.3,3,6,20
1071,TP,0,0.3,0.6,1.3,3,6,20
1072,TP,0,0.3,0.6,1.3,3,6,20
1073,TP,0,0.3,0.6,1.3,3,6,20
1074,TP,0,0.3,0.6,1.3,3,6,20
1075,TP,0,0.3,0.6,1.3,3,6,20
1076,TP,0,0.3,0.6,1.3,3,6,20
1077,TP,0,0.3,0.6,1.3,3,6,20
1078,TP,0,0.3,0.6,1.3,3,6,20
1079,TP,0,0.3,0.6,1.3,3,6,20
1080,TP,0,0.3,0.6,1.3,3,6,20
1081,TP,0,0.3,0.6,1.3,3,6,20
1082,TP,0,0.3,0.6,1.3,3,6,20
1083,TP,0,0.3,0.6,1.3,3,6,20
1084,TP,0,0.3,0.6,1.3,3,6,20
1085,TP,0,0.3,0.6,1.3,3,6,20
1086,TP,0,0.3,0.6,1.3,3,6,20
1087,TP,0,0.3,0.6,1.3,3,6,20
1088,TP,0,0.3,0.6,1.3,3,6,20
1089,TP,0,0.3,0.6,1.3,3,6,20
1090,TP,0,0.3,0.6,1.3,3,6,20
1091,TP,0,0.3,0.6,1.3,3,6,20
1092,TP,0,0.3,0.6,1.3,3,6,20
1093,TP,0,0.3,0.6,1.3,3,6,20
1094,TP,0,0.3,0.6,1.3,3,6,20
1095,TP,0,0.3,0.6,1.3,3,6,20
1096,TP,0,0.3,0.6,1.3,3,6,20
1097,TP,0,0.3,0.6,1.3,3,6,20
1098,TP,0,0.3,0.6,1.3,3,6,20
1099,TP,0,0.3,0.6,1.3,3,6,20
1100,TP,0,0.3,0.6,1.3,3,6,20
1101,TP,0,0.3,0.6,1.3,3,6,20
1102,TP,0,0.3,0.6,1.3,3,6,20
1103,TP,0,0.3,0.6,1.3,3,6,20
1104,TP,0,0.3,0.6,1.3,3,6,20
1105,TP,0,0.3,0.6,1.3,3,6,20
1106,TP,0,0.3,0.6,1.3,3,6,20
1107,TP,0,0.3,0.6,1.3,3,6,20
1108,TP,0,0.3,0.6,1.3,3,6,20
1109,TP,0,0.3,0.6,1.3,3,6,20
1110,TP,0,0.3,0.6,1.3,3,6,20
1111,TP,0,0.3,0.6,1.3,3,6,20
1112,TP,0,0.3,0.6,1.3,3,6,20
1113,TP,0,0.3,0.6,1.3,3,6,20
1114,TP,0,0.3,0.6,1.3,3,6,20
1115,TP,0,0.3,0.6,1.3,3,6,20
1116,TP,0,0.3,0.6,1.3,3,6,20
1117,TP,0,0.3,0.6,1.3,3,6,20
1118,TP,0,0.3,0.6,1.3,3,6,20
1119,TP,0,0.3,0.6,1.3,3,6,20
1120,TP,0,0.3,0.6,1.3,3,6,20
1121,TP,0,0.3,0.6,1.3,3,6,20
1122,TP,0,0.3,0.6,1.3,3,6,20
1123,TP,0,0.3,0.6,1.3,3,6,20
1124,TP,0,0.3,0.6,1.3,3,6,20
1125,TP,0,0.3,0.6,1.3,3,6,20
1126,TP,0,0.3,0.6,1.3,3,6,20
1127,TP,0,0.3,0.6,1.3,3,6,20
1128,TP,0,0.3,0.6,1.3,3,6,20
1129,TP,0,0.3,0.6,1.3,3,6,20
1130,TP,0,0.3,0.6,1.3,3,6,20
1131,TP,0,0.3,0.6,1.3,3,6,20
1132,TP,0,0.3,0.6,1.3,3,6,20
1133,TP,0,0.3,0.6,1.3,3,6,20
1134,TP,0,0.3,0.6,1.3,3,6,20
1135,TP,0,0.3,0.6,1.3,3,6,20
1136,TP,0,0.3,0.6,1.3,3,6,20
1137,TP,0,0.3,0.6,1.3,3,6,20
1138,TP,0,0.3,0.6,1.3,3,6,20
1139,TP,0,0.3,0.6,1.3,3,6,20
1140,TP,0,0.3,0.6,1.3,3,6,20
1141,TP,0,0.3,0.6,1.3,3,6,20
1142,TP,0,0.3,0.6,1.3,3,6,20
1143,TP,0,0.3,0.6,1.3,3,6,20
1144,TP,0,0.3,0.6,1.3,3,6,20
1145,TP,0,0.3,0.6,1.3,3,6,20
1146,TP,0,0.3,0.6,1.3,3,6,20
1147,TP,0,0.3,0.6,1.3,3,6,20
1148,TP,0,0.3,0.6,1.3,3,6,20
1149,TP,0,0.3,0.6,1.3,3,6,20
1150,TP,0,0.3,0.6,1.3,3,6,20
1151,TP,0,0.3,0.6,1.3,3,6,20
1152,TP,0,0.3,0.6,1.3,3,6,20
1153,TP,0,0.3,0.6,1.3,3,6,20
1154,TP,0,0.3,0.6,1.3,3,6,20
1155,TP,0,0.3,0.6,1.3,3,6,20
1156,TP,0,0.3,0.6,1.3,3,6,20
1157,TP,0,0.3,0.6,1.3,3,6,20
1158,TP,0,0.3,0.6,1.3,3,6,20
1159,TP,0,0.3,0.6,1.3,3,6,20
1160,TP,0,0.3,0.6,1.3,3,6,20
1161,TP,0,0.3,0.6,1.3,3,6,20
1162,TP,0,0.3,0.6,1.3,3,6,20
1163,TP,0,0.3,0.6,1.3,3,6,20
1164,TP,0,0.3,0.6,1.3,3,6,20
1165,TP,0,0.3,0.6,1.3,3,6,20
1166,TP,0,0.3,0.6,1.3,3,6,20
1167,TP,0,0.3,0.6,1.3,3,6,20
1168,TP,0,0.3,0.6,1.3,3,6,20
1169,TP,0,0.3,0.6,1.3,3,6,20
1170,TP,0,0.3,0.6,1.3,3,6,20
1171,TP,0,0.3,0.6,1.3,3,6,20
1172,TP,0,0.3,0.6,1.3,3,6,20
1173,TP,0,0.3,0.6,1.3,3,6,20
1174,TP,0,0.3,0.6,1.3,3,6,20
1175,TP,0,0.3,0.6,1.3,3,6,20
1176,TP,0,0.3,0.6,1.3,3,6,20
1177,TP,0,0.3,0.6,1.3,3,6,20
1178,TP,0,0.3,0.6,1.3,3,6,20
1179,TP,0,0.3,0.6,1.3,3,6,20
1180,TP,0,0.3,0.6,1.3,3,6,20
1181,TP,0,0.3,0.6,1.3,3,6,20
1182,TP,0,0.3,0.6,1.3,3,6,20
1183,TP,0,0.3,0.6,1.3,3,6,20
1184,TP,0,0.3,0.6,1.3,3,6,20
1185,TP,0,0.3,0.6,1.3,3,6,20
1186,TP,0,0.3,0.6,1.3,3,6,20
1187,TP,0,0.3,0.6,1.3,3,6,20
1188,TP,0,0.3,0.6,1.3,3,6,20
1189,TP,0,0.3,0.6,1.3,3,6,20
1190,TP,0,0.3,0.6,1.3,3,6,20
1191,TP,0,0.3,0.6,1.3,3,6,20
1192,TP,0,0.3,0.6,1.3,3,6,20
1193,TP,0,0.3,0.6,1.3,3,6,20
1194,TP,0,0.3,0.6,1.3,3,6,20
1195,TP,0,0.3,0.6,1.3,3,6,20
1196,TP,0,0.3,0.6,1.3,3,6,20
1197,TP,0,0.3,0.6,1.3,3,6,20
1198,TP,0,0.3,0.6,1.3,3,6,20
1199,TP,0,0.3,0.6,1.3,3,6,20
1200,TP,0,0.3,0.6,1.3,3,6,20
1201,TP,0,0.3,0.6,1.3,3,6,20
1202,TP,0,0.3,0.6,1.3,3,6,20
1203,TP,0,0.3,0.6,1.3,3,6,20
1204,TP,0,0.3,0.6,1.3,3,6,20
1205,TP,0,0.3,0.6,1.3,3,6,20
1206,TP,0,0.3,0.6,1.3,3,6,20
1207,TP,0,0.3,0.6,1.3,3,6,20
1208,TP,0,0.3,0.6,1.3,3,6,20
1209,TP,0,0.3,0.6,1.3,3,6,20
1210,TP,0,0.3,0.6,1.3,3,6,20
1211,TP,0,0.3,0.6,1.3,3,6,20
1212,TP,0,0.3,0.6,1.3,3,6,20
1213,TP,0,0.3,0.6,1.3,3,6,20
1214,TP,0,0.3,0.6,1.3,3,6,20
1215,TP,0,0.3,0.6,1.3,3,6,20
1216,TP,0,0.3,0.6,1.3,3,6,20
1217,TP,0,0.3,0.6,1.3,3,6,20
1218,TP,0,0.3,0.6,1.3,3,6,20
1219,TP,0,0.3,0.6,1.3,3,6,20
1220,TP,0,0.3,0.6,1.3,3,6,20
1221,TP,0,0.3,0.6,1.3,3,6,20
1222,TP,0,0.3,0.6,1.3,3,6,20
1223,TP,0,0.3,0.6,1.3,3,6,20
1224,TP,0,0.3,0.6,1.3,3,6,20
1225,TP,0,0.3,0.6,1.3,3,6,20
1226,TP,0,0.3,0.6,1.3,3,6,20
1227,TP,0,0.3,0.6,1.3,3,6,20
1228,TP,0,0.3,0.6,1.3,3,6,20
1229,TP,0,0.3,0.6,1.3,3,6,20
1230,TP,0,0.3,0.6,1.3,3,6,20
1231,TP,0,0.3,0.6,1.3,3,6,20
1232,TP,0,0.3,0.6,1.3,3,6,20
1233,TP,0,0.3,0.6,1.3,3,6,20
1234,TP,0,0.3,0.6,1.3,3,6,20
1235,TP,0,0.3,0.6,1.3,3,6,20
